"","1.1","1.2","1.3","1.4","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4","4.1","4.2","4.3","4.4","5.1","5.2","5.3","5.4","6.1","6.2","6.3","6.4","7.1","7.2","7.3","7.4","8.1","8.2","8.3","8.4","9.1","9.2","9.3","9.4","10.1","10.2","10.3","10.4","11.1","11.2","11.3","11.4","12.1","12.2","12.3","12.4"
"Cattle Egret",0,0,0,0,0,0,0,0,0,0,0,0.0338983050847458,0.0222222222222222,0.0015,0.147058823529412,0.109090909090909,0.046875,0.04,0.0769230769230769,0.0241935483870968,0.0392156862745098,0.162162162162162,0.0449438202247191,0.113636363636364,0.119047619047619,0.0555555555555556,0.138888888888889,0.0697674418604651,0.0869565217391304,0.15,0.214285714285714,0.173913043478261,0.0357142857142857,0.107142857142857,0.0384615384615385,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0
"Green Heron",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0.163636363636364,0.0625,0,0.0384615384615385,0.0241935483870968,0.0784313725490196,0.0540540540540541,0.0224719101123595,0.0909090909090909,0.0476190476190476,0.0555555555555556,0.0277777777777778,0.0930232558139535,0.0869565217391304,0.1,0.214285714285714,0.217391304347826,0.0714285714285714,0.107142857142857,0.0769230769230769,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0
"Black-crowned Night-Heron",0,0.0344827586206897,0,0,0,0,0,0,0,0,0.0333333333333333,0.0015,0.0015,0.0263157894736842,0.0294117647058824,0.0545454545454545,0.046875,0,0.0192307692307692,0.0241935483870968,0,0.0540540540540541,0.0112359550561798,0.0227272727272727,0.0476190476190476,0.0555555555555556,0.0555555555555556,0.0232558139534884,0.0869565217391304,0.1,0.0714285714285714,0.0869565217391304,0.0015,0.0357142857142857,0.0384615384615385,0.0909090909090909,0.0909090909090909,0,0,0.117647058823529,0,0.0769230769230769,0,0.0588235294117647,0,0.0015,0.037037037037037,0
"Yellow-crowned Night-Heron",0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0.0015,0.0588235294117647,0.0181818181818182,0.015625,0.02,0,0.0241935483870968,0.0196078431372549,0.0540540540540541,0.0224719101123595,0.0454545454545455,0,0.0555555555555556,0.0277777777777778,0.0232558139534884,0.130434782608696,0.2,0.0714285714285714,0.130434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"White Ibis",0,0.0344827586206897,0.0217391304347826,0.0588235294117647,0.0476190476190476,0.0015,0.032258064516129,0.0588235294117647,0.0384615384615385,0.024390243902439,0.0333333333333333,0.0169491525423729,0.0222222222222222,0.0263157894736842,0.0294117647058824,0.0181818181818182,0.015625,0.02,0.0192307692307692,0.0241935483870968,0.0196078431372549,0.027027027027027,0.0112359550561798,0.0454545454545455,0.0238095238095238,0.0277777777777778,0.0277777777777778,0.0232558139534884,0.0434782608695652,0.05,0.0714285714285714,0.130434782608696,0.0357142857142857,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0
"White-faced Ibis",0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0.0263157894736842,0.0588235294117647,0.0727272727272727,0.0625,0,0.0576923076923077,0.0161290322580645,0,0,0,0.0227272727272727,0.0238095238095238,0,0.0555555555555556,0.0465116279069767,0,0.05,0,0,0,0.0357142857142857,0.0384615384615385,0,0,0.0015,0,0.0882352941176471,0,0,0,0.0588235294117647,0,0,0,0
"Glossy/White-faced Ibis",0.0015,0.0344827586206897,0.0217391304347826,0.0588235294117647,0.0015,0,0.032258064516129,0.0294117647058824,0.0384615384615385,0.024390243902439,0.0333333333333333,0.0169491525423729,0.0222222222222222,0.0263157894736842,0.0294117647058824,0.0181818181818182,0,0.0015,0.0192307692307692,0,0,0,0,0,0,0,0,0,0.0434782608695652,0,0,0,0.0357142857142857,0.0015,0,0,0,0,0,0.0588235294117647,0,0.0015,0,0,0,0,0,0
"Roseate Spoonbill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0.05,0.0714285714285714,0.130434782608696,0.0357142857142857,0.0357142857142857,0.0384615384615385,0,0,0,0.0015,0.0015,0.0015,0,0,0,0,0,0,0
"Black Vulture",0.133333333333333,0.103448275862069,0.108695652173913,0.117647058823529,0.0952380952380952,0.153846153846154,0.0967741935483871,0.147058823529412,0.0769230769230769,0.0975609756097561,0.166666666666667,0.0508474576271186,0.0444444444444444,0.0789473684210526,0.117647058823529,0.109090909090909,0.0625,0,0.0961538461538462,0.0403225806451613,0.0784313725490196,0.0540540540540541,0,0.0454545454545455,0.0238095238095238,0.0833333333333333,0.0833333333333333,0.0697674418604651,0.0869565217391304,0.15,0,0.173913043478261,0.0357142857142857,0.178571428571429,0.0769230769230769,0.0909090909090909,0.181818181818182,0.125,0.0666666666666667,0.176470588235294,0,0.0769230769230769,0.25,0.176470588235294,0.0285714285714286,0.173913043478261,0.037037037037037,0.0425531914893617
"Turkey Vulture",0.133333333333333,0.137931034482759,0.152173913043478,0.147058823529412,0.0952380952380952,0.153846153846154,0.0967741935483871,0.235294117647059,0.230769230769231,0.195121951219512,0.4,0.372881355932203,0.288888888888889,0.263157894736842,0.411764705882353,0.309090909090909,0.21875,0.18,0.269230769230769,0.104838709677419,0.0980392156862745,0.216216216216216,0.123595505617978,0.159090909090909,0.142857142857143,0.194444444444444,0.222222222222222,0.255813953488372,0.260869565217391,0.3,0.428571428571429,0.478260869565217,0.321428571428571,0.392857142857143,0.269230769230769,0.545454545454545,0.727272727272727,0.625,0.3,0.176470588235294,0.3,0.230769230769231,0.416666666666667,0.235294117647059,0.0857142857142857,0.217391304347826,0.148148148148148,0.106382978723404
"Osprey",0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0,0.0444444444444444,0.0263157894736842,0.0882352941176471,0.0181818181818182,0.046875,0.02,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0.142857142857143,0.0384615384615385,0.0909090909090909,0.0909090909090909,0.125,0.0333333333333333,0,0,0,0,0,0,0,0,0
"Golden Eagle",0.0015,0.0689655172413793,0.0217391304347826,0.0294117647058824,0.0476190476190476,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0.0212765957446809
"Mississippi Kite",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0.0363636363636364,0.125,0.12,0.0961538461538462,0.0241935483870968,0.0392156862745098,0.0540540540540541,0.0449438202247191,0.113636363636364,0.0714285714285714,0.194444444444444,0.138888888888889,0.116279069767442,0.130434782608696,0.1,0.285714285714286,0.130434782608696,0.0714285714285714,0.142857142857143,0.115384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Harrier",0.166666666666667,0.206896551724138,0.217391304347826,0.0882352941176471,0.0952380952380952,0.0384615384615385,0.0967741935483871,0.235294117647059,0.192307692307692,0.170731707317073,0.1,0.101694915254237,0.0666666666666667,0.105263157894737,0.0294117647058824,0.0363636363636364,0,0,0,0,0,0,0.0224719101123595,0,0.0238095238095238,0,0,0,0,0.05,0,0,0.0357142857142857,0,0,0.0909090909090909,0.0909090909090909,0.25,0.0666666666666667,0.147058823529412,0.1,0.230769230769231,0.0833333333333333,0.176470588235294,0.0857142857142857,0.217391304347826,0.185185185185185,0.191489361702128
"Sharp-shinned Hawk",0.1,0.103448275862069,0.0652173913043478,0.0882352941176471,0.0476190476190476,0,0.032258064516129,0.0015,0.0384615384615385,0.0487804878048781,0.0333333333333333,0.0677966101694915,0.0222222222222222,0.0263157894736842,0,0.0545454545454545,0.015625,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0.0666666666666667,0.0882352941176471,0,0.153846153846154,0,0.117647058823529,0.0285714285714286,0.130434782608696,0.0740740740740741,0.0425531914893617
"Cooper's Hawk",0,0.0689655172413793,0.0652173913043478,0.0882352941176471,0,0.0384615384615385,0.0967741935483871,0.0882352941176471,0.115384615384615,0.0487804878048781,0.0333333333333333,0.0677966101694915,0.0888888888888889,0.0015,0.0294117647058824,0.109090909090909,0.015625,0,0.0192307692307692,0.0015,0.0196078431372549,0.0540540540540541,0,0.0227272727272727,0,0.0277777777777778,0,0.0232558139534884,0.0434782608695652,0.1,0.214285714285714,0.0869565217391304,0.0714285714285714,0.0357142857142857,0.0769230769230769,0.181818181818182,0.0909090909090909,0,0.0666666666666667,0.0882352941176471,0,0.0769230769230769,0,0.0588235294117647,0.0285714285714286,0.0869565217391304,0.0740740740740741,0.127659574468085
"Bald Eagle",0.166666666666667,0.137931034482759,0.173913043478261,0.0882352941176471,0.0476190476190476,0.0384615384615385,0.0645161290322581,0.235294117647059,0.230769230769231,0.0731707317073171,0.1,0.0508474576271186,0.0222222222222222,0.105263157894737,0.0588235294117647,0.0545454545454545,0.015625,0,0,0,0,0,0,0.0227272727272727,0,0,0.0015,0,0,0,0,0,0.0357142857142857,0,0.0384615384615385,0,0,0,0.0333333333333333,0.0588235294117647,0.0015,0.153846153846154,0.166666666666667,0.117647058823529,0.2,0.260869565217391,0.185185185185185,0.0851063829787234
"Red-shouldered Hawk",0.0333333333333333,0.172413793103448,0.239130434782609,0.235294117647059,0.285714285714286,0.0769230769230769,0.290322580645161,0.352941176470588,0.192307692307692,0.292682926829268,0.333333333333333,0.203389830508475,0.111111111111111,0.105263157894737,0.176470588235294,0.0545454545454545,0.078125,0.04,0.0769230769230769,0.0403225806451613,0.0588235294117647,0.108108108108108,0.0337078651685393,0.0681818181818182,0.0476190476190476,0.0555555555555556,0.0277777777777778,0.0232558139534884,0.130434782608696,0.15,0.357142857142857,0.173913043478261,0.214285714285714,0.285714285714286,0.0769230769230769,0.272727272727273,0.545454545454545,0.5,0.166666666666667,0.147058823529412,0.4,0.307692307692308,0.0833333333333333,0.176470588235294,0.142857142857143,0.217391304347826,0.185185185185185,0.106382978723404
"Broad-winged Hawk",0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0.176470588235294,0.0545454545454545,0.03125,0.0015,0.0384615384615385,0.00806451612903226,0.0392156862745098,0,0,0,0.0238095238095238,0,0,0,0.0434782608695652,0.05,0.0714285714285714,0,0.0357142857142857,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0
"Swainson's Hawk",0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0.0789473684210526,0.0588235294117647,0.0181818181818182,0.03125,0.02,0.0384615384615385,0.0015,0.0196078431372549,0,0.0449438202247191,0,0.0238095238095238,0,0,0.0232558139534884,0.0434782608695652,0.05,0,0,0.0357142857142857,0.0357142857142857,0.0384615384615385,0.0015,0,0,0,0,0,0,0,0,0,0,0,0
"Red-tailed Hawk",0.2,0.241379310344828,0.260869565217391,0.382352941176471,0.238095238095238,0.153846153846154,0.258064516129032,0.411764705882353,0.423076923076923,0.292682926829268,0.266666666666667,0.271186440677966,0.177777777777778,0.184210526315789,0.264705882352941,0.181818181818182,0.171875,0.08,0.192307692307692,0.0241935483870968,0.0392156862745098,0.0540540540540541,0.0449438202247191,0.0909090909090909,0.0476190476190476,0.194444444444444,0.194444444444444,0.13953488372093,0.0434782608695652,0.15,0.214285714285714,0.260869565217391,0.142857142857143,0.285714285714286,0.230769230769231,0.272727272727273,0.363636363636364,0.625,0.166666666666667,0.205882352941176,0.3,0.307692307692308,0.5,0.235294117647059,0.228571428571429,0.217391304347826,0.296296296296296,0.25531914893617
"Rough-legged Hawk",0,0.0344827586206897,0,0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0.0434782608695652,0,0
"Ferruginous Hawk",0,0.0344827586206897,0.0434782608695652,0.0294117647058824,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0.0434782608695652,0.037037037037037,0
"Yellow Rail",0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0
"King Rail",0,0,0,0,0,0,0,0,0,0,0.0015,0.0169491525423729,0.0222222222222222,0.0263157894736842,0.0588235294117647,0.0181818181818182,0.015625,0.02,0.0015,0,0.0196078431372549,0.027027027027027,0,0.0681818181818182,0,0.0277777777777778,0.0277777777777778,0.0465116279069767,0.0434782608695652,0.05,0.0714285714285714,0.0869565217391304,0.0015,0.0357142857142857,0.0384615384615385,0,0,0,0,0.0294117647058824,0.0015,0.0015,0,0,0,0,0,0
"Virginia Rail",0,0.0344827586206897,0.0217391304347826,0.0588235294117647,0,0,0,0.0294117647058824,0.0384615384615385,0,0,0.0338983050847458,0.0222222222222222,0.0263157894736842,0.0294117647058824,0.0181818181818182,0.0015,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0,0.0015,0,0.125,0,0.0882352941176471,0.1,0.0769230769230769,0.0833333333333333,0.0588235294117647,0.0285714285714286,0.0434782608695652,0.037037037037037,0.0212765957446809
"Sora",0,0.0344827586206897,0.0217391304347826,0.0294117647058824,0,0,0,0,0,0.024390243902439,0.0333333333333333,0.0015,0.0222222222222222,0.0263157894736842,0.0294117647058824,0.0181818181818182,0.015625,0.0015,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0.0384615384615385,0.0909090909090909,0,0.0015,0,0.0015,0.0015,0.0015,0,0.0588235294117647,0,0,0,0
"Purple Gallinule",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0.02,0.0192307692307692,0.0161290322580645,0.0196078431372549,0.027027027027027,0.0112359550561798,0.0454545454545455,0.0238095238095238,0.0277777777777778,0.0277777777777778,0.0232558139534884,0,0,0,0.0869565217391304,0.0015,0.0714285714285714,0.0384615384615385,0.0015,0,0,0,0,0,0,0,0,0,0,0,0
"Common Gallinule",0,0,0,0,0,0,0,0,0.0384615384615385,0.024390243902439,0.0333333333333333,0,0.0222222222222222,0.0263157894736842,0.0294117647058824,0.0181818181818182,0.015625,0.02,0.0192307692307692,0.0241935483870968,0.0196078431372549,0.027027027027027,0.0112359550561798,0.0454545454545455,0,0,0,0,0,0,0,0.0869565217391304,0.0357142857142857,0.0714285714285714,0.0384615384615385,0.0909090909090909,0.0909090909090909,0.125,0,0.0882352941176471,0.1,0,0,0.0588235294117647,0,0.0434782608695652,0,0.0212765957446809
"American Coot",0.133333333333333,0.103448275862069,0.130434782608696,0.117647058823529,0.142857142857143,0.153846153846154,0.161290322580645,0.235294117647059,0.269230769230769,0.170731707317073,0.166666666666667,0.203389830508475,0.0888888888888889,0.157894736842105,0.147058823529412,0.218181818181818,0.15625,0.06,0.0769230769230769,0.0241935483870968,0.0196078431372549,0.0540540540540541,0,0,0.0238095238095238,0.0277777777777778,0.0277777777777778,0.0232558139534884,0,0.05,0,0.0869565217391304,0,0.0357142857142857,0.0384615384615385,0.363636363636364,0.0909090909090909,0.25,0.0333333333333333,0.294117647058824,0.1,0.0769230769230769,0.0833333333333333,0.117647058823529,0.171428571428571,0.130434782608696,0.111111111111111,0.0851063829787234
"Sandhill Crane",0.0333333333333333,0.0015,0.0652173913043478,0.0294117647058824,0,0.0384615384615385,0,0.0588235294117647,0.0384615384615385,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0294117647058824,0.1,0,0.0015,0,0,0.0869565217391304,0,0
"Whooping Crane",0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
"Black-necked Stilt",0,0,0,0,0,0,0,0,0,0,0,0.0169491525423729,0.0222222222222222,0.0263157894736842,0.0294117647058824,0.0015,0.0015,0.0015,0.0192307692307692,0.0015,0.0196078431372549,0.027027027027027,0,0.0227272727272727,0.0238095238095238,0,0,0.0232558139534884,0.0434782608695652,0.05,0,0.0869565217391304,0.0357142857142857,0.0357142857142857,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0
"American Avocet",0,0,0,0,0,0,0,0,0,0,0.0015,0.0169491525423729,0.0015,0.0263157894736842,0.0588235294117647,0.0015,0.015625,0.0015,0.0192307692307692,0.0015,0.0015,0,0,0.0227272727272727,0.0238095238095238,0,0.0555555555555556,0.0232558139534884,0.0434782608695652,0.0015,0,0.0015,0,0.0357142857142857,0.0384615384615385,0.0015,0,0,0.0015,0.0588235294117647,0,0,0,0,0,0.0434782608695652,0,0
"Black-bellied Plover",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.015625,0.02,0.0015,0.0161290322580645,0,0,0,0,0,0,0,0,0,0.0015,0,0.0015,0,0.0357142857142857,0.0015,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0
"American Golden-Plover",0,0,0,0,0,0,0,0,0.0015,0.024390243902439,0.0666666666666667,0.0169491525423729,0.0666666666666667,0.0526315789473684,0.0588235294117647,0.0181818181818182,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Snowy Plover",0,0,0,0,0,0,0,0,0,0,0.0015,0.0169491525423729,0.0666666666666667,0.0015,0.0294117647058824,0.0181818181818182,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0,0.0227272727272727,0.0238095238095238,0.0015,0,0.0232558139534884,0.0434782608695652,0.05,0,0.0015,0,0.0357142857142857,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0
"Semipalmated Plover",0,0,0,0,0,0,0,0,0,0,0,0,0.0444444444444444,0.0015,0.0294117647058824,0.0181818181818182,0.0015,0.04,0.0015,0,0,0,0,0,0,0,0,0,0.0869565217391304,0,0,0.0015,0.0714285714285714,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piping Plover",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Killdeer",0.1,0.0344827586206897,0.173913043478261,0.147058823529412,0,0.192307692307692,0.161290322580645,0.382352941176471,0.346153846153846,0.317073170731707,0.266666666666667,0.423728813559322,0.222222222222222,0.184210526315789,0.205882352941176,0.236363636363636,0.28125,0.26,0.269230769230769,0.120967741935484,0.274509803921569,0.405405405405405,0.258426966292135,0.363636363636364,0.261904761904762,0.25,0.333333333333333,0.325581395348837,0.260869565217391,0.2,0.5,0.217391304347826,0.214285714285714,0.392857142857143,0.153846153846154,0.636363636363636,0.0909090909090909,0.5,0.166666666666667,0.235294117647059,0.5,0.153846153846154,0.333333333333333,0.176470588235294,0.2,0.260869565217391,0.296296296296296,0.127659574468085
"Mountain Plover",0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spotted Sandpiper",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0.0588235294117647,0.0727272727272727,0.140625,0.14,0.0961538461538462,0,0,0,0,0,0,0,0.0833333333333333,0.0465116279069767,0.0434782608695652,0.1,0.0714285714285714,0.0434782608695652,0.0714285714285714,0.0714285714285714,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0
"Solitary Sandpiper",0,0,0,0,0,0,0,0,0,0,0,0,0.0444444444444444,0.105263157894737,0.0294117647058824,0.0545454545454545,0.015625,0,0,0,0,0,0,0.0454545454545455,0,0,0.0277777777777778,0.0232558139534884,0.0434782608695652,0.1,0.0714285714285714,0.130434782608696,0.0357142857142857,0.107142857142857,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0
"Greater Yellowlegs",0.0333333333333333,0.0344827586206897,0.0217391304347826,0.0294117647058824,0.0476190476190476,0.0384615384615385,0,0.117647058823529,0.153846153846154,0.0731707317073171,0.0666666666666667,0.11864406779661,0.111111111111111,0.0789473684210526,0.117647058823529,0.0727272727272727,0.078125,0.04,0.0576923076923077,0.0161290322580645,0.0196078431372549,0,0,0.0227272727272727,0.0238095238095238,0,0.0277777777777778,0.0232558139534884,0.0434782608695652,0.15,0.0714285714285714,0.0869565217391304,0.0357142857142857,0.0357142857142857,0.0384615384615385,0.0909090909090909,0.0909090909090909,0.125,0.0333333333333333,0.147058823529412,0.2,0.0769230769230769,0.0833333333333333,0.0588235294117647,0.114285714285714,0.260869565217391,0.0740740740740741,0.106382978723404
"Willet",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0294117647058824,0.0015,0.03125,0,0,0,0,0,0,0.0227272727272727,0.0238095238095238,0,0,0,0,0,0.0714285714285714,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lesser Yellowlegs",0,0,0,0,0,0,0,0.0588235294117647,0.0015,0.024390243902439,0.0666666666666667,0.0338983050847458,0.0444444444444444,0.0789473684210526,0.0882352941176471,0.0727272727272727,0.078125,0.02,0.0576923076923077,0.00806451612903226,0,0,0,0,0.0238095238095238,0.0277777777777778,0.0277777777777778,0.0232558139534884,0.0434782608695652,0.15,0.0714285714285714,0.0434782608695652,0.0714285714285714,0.0714285714285714,0.0384615384615385,0.0909090909090909,0.0909090909090909,0,0,0.0588235294117647,0.1,0.0769230769230769,0,0,0,0,0,0
"Greater/Lesser Yellowlegs",0,0,0,0,0,0,0,0,0,0,0.0015,0,0.0015,0.0015,0.0015,0.0015,0,0.0015,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Upland Sandpiper",0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0.0526315789473684,0.117647058823529,0.0181818181818182,0.015625,0,0.0192307692307692,0,0,0,0,0,0,0,0.0277777777777778,0.0232558139534884,0.0434782608695652,0.1,0,0.0015,0.0714285714285714,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0
"Whimbrel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Long-billed Curlew",0,0,0,0,0,0,0,0,0,0,0,0.0169491525423729,0.0015,0.0015,0.0015,0.0181818181818182,0.015625,0,0.0015,0,0,0,0,0.0227272727272727,0,0,0,0.0015,0,0.05,0,0.0015,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hudsonian Godwit",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0294117647058824,0.0015,0.0015,0.02,0.0192307692307692,0.00806451612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marbled Godwit",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0.0015,0,0,0,0,0,0,0,0.0238095238095238,0,0,0.0232558139534884,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruddy Turnstone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0.0015,0.0015,0,0,0,0,0,0,0,0,0,0.0015,0,0,0.0357142857142857,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0
"Stilt Sandpiper",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0015,0.0015,0.046875,0.04,0.0192307692307692,0.0015,0,0,0,0,0,0,0,0,0.0434782608695652,0.0015,0,0.0015,0.0357142857142857,0.0357142857142857,0,0.0015,0,0,0,0.0588235294117647,0.1,0,0,0,0,0,0,0
"Sanderling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0015,0,0.0015,0.0015,0.0015,0,0,0,0,0,0,0,0,0.0015,0,0.0015,0,0.0357142857142857,0.0015,0.0015,0,0,0,0,0,0,0,0,0,0,0,0
"Dunlin",0,0.0015,0,0,0,0,0,0,0,0.0015,0.0015,0.0169491525423729,0.0015,0.0015,0.0015,0.0015,0.0015,0.04,0.0192307692307692,0.00806451612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0.1,0.0015,0,0,0,0.0434782608695652,0,0
"Baird's Sandpiper",0,0,0,0,0,0,0,0,0,0,0.0015,0.0169491525423729,0.0888888888888889,0.0526315789473684,0.0882352941176471,0.0181818181818182,0.015625,0.02,0.0015,0.0015,0.0015,0,0,0,0,0,0,0,0,0.0015,0.0714285714285714,0.0015,0,0.0357142857142857,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0
"Least Sandpiper",0.0333333333333333,0,0.0217391304347826,0,0,0.0769230769230769,0.032258064516129,0.0588235294117647,0,0.0487804878048781,0.0666666666666667,0.0508474576271186,0.0888888888888889,0.0526315789473684,0.0588235294117647,0.0015,0.03125,0.04,0.0015,0.0015,0,0,0,0,0.0238095238095238,0.0555555555555556,0.0277777777777778,0.116279069767442,0.130434782608696,0.05,0.0714285714285714,0.0869565217391304,0.0357142857142857,0.107142857142857,0.0015,0.0909090909090909,0,0,0,0.117647058823529,0.1,0.0769230769230769,0,0.0588235294117647,0,0.0869565217391304,0.037037037037037,0.0425531914893617
"White-rumped Sandpiper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0.04,0.0384615384615385,0.0161290322580645,0.0015,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buff-breasted Sandpiper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pectoral Sandpiper",0,0,0,0,0,0,0,0,0,0.024390243902439,0.0333333333333333,0.0169491525423729,0.0015,0.0263157894736842,0.0294117647058824,0.0181818181818182,0.0015,0.0015,0,0.0161290322580645,0,0,0,0,0,0,0,0.0232558139534884,0.0869565217391304,0.05,0.142857142857143,0,0.107142857142857,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0
"Semipalmated Sandpiper",0,0,0,0,0,0,0,0,0,0,0,0.0169491525423729,0.0222222222222222,0.0526315789473684,0.0294117647058824,0.0181818181818182,0.03125,0.04,0.0192307692307692,0.0161290322580645,0.0015,0,0,0,0.0238095238095238,0,0.0277777777777778,0.0232558139534884,0.0434782608695652,0.0015,0,0.0434782608695652,0,0.0357142857142857,0.0015,0.0015,0,0,0,0,0,0,0,0,0,0,0,0
"Western Sandpiper",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0.0015,0,0.0015,0,0.0015,0.0015,0,0,0,0,0.0238095238095238,0,0,0,0,0.0015,0,0.0015,0.0357142857142857,0,0.0015,0.0015,0,0,0,0,0,0,0,0,0,0.0434782608695652,0,0
"peep sp.",0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0015,0,0,0,0,0,0,0,0,0,0,0,0
